33.4517	0.6054
33.5512	0.6071
33.6484	0.6088
33.7463	0.6104
33.8423	0.6121
33.9398	0.6135
34.0372	0.6152
34.1319	0.6169
34.2272	0.6183
34.3214	0.62
34.4246	0.6217
34.531	0.6233
34.6384	0.6252
34.7459	0.6269
34.8535	0.6288
34.9588	0.6304
35.0637	0.6321
35.1693	0.6338
35.2788	0.6356
35.3898	0.6373
35.4922	0.639
35.5904	0.6406
35.6895	0.6421
35.7905	0.6438
35.896	0.6456
35.9998	0.6473
36.1012	0.6488
36.1977	0.6504
36.296	0.6521
36.3932	0.6535
36.4928	0.6552
36.5933	0.6569
36.6905	0.6583
36.792	0.66
36.8952	0.6619
37.0039	0.6635
37.1124	0.6652
37.2206	0.6671
37.3295	0.6688
37.4344	0.6704
37.542	0.6721
37.6496	0.674
37.7577	0.6756
37.8631	0.6773
37.9657	0.679
38.0619	0.6806
38.1666	0.6823
38.2754	0.684
38.3788	0.6856
38.4803	0.6873
38.578	0.6888
38.6758	0.6904
38.7764	0.6921
38.8774	0.6935
38.978	0.6952
39.0779	0.6969
39.1752	0.6985
39.279	0.7
39.3822	0.7017
39.4871	0.7035
39.5949	0.7052
39.7042	0.7069
39.8098	0.7085
39.9108	0.7102
40.0219	0.7121
40.1327	0.7138
40.2405	0.7156
40.3499	0.7173
40.4514	0.719
40.5523	0.7204
40.6533	0.7221
40.7583	0.7238
40.8645	0.7256
40.9665	0.7273
41.0673	0.7287
41.1644	0.7304
41.2647	0.7321
41.3661	0.7337
41.4707	0.7352
41.568	0.7369
41.6696	0.7385
41.7724	0.7402
41.8742	0.7419
41.9777	0.7435
42.0876	0.7452
42.1926	0.7469
42.2979	0.7485
42.4018	0.7502
42.5061	0.7521
42.6173	0.7538
42.7269	0.7556
42.8376	0.7573
42.9398	0.759
43.0389	0.7604
43.1429	0.7621
43.2497	0.764
43.353	0.7656
43.4577	0.7673
43.5569	0.7688
43.6576	0.7704
43.7608	0.7721
43.8621	0.7738
43.9642	0.7754
44.0662	0.7769
44.1677	0.7785
44.2668	0.7802
44.3716	0.7819
44.4758	0.7835
44.5808	0.7852
44.6839	0.7869
44.7877	0.7885
44.8971	0.7902
45.0082	0.7921
45.1182	0.7938
45.2287	0.7956
45.3291	0.7971
45.4335	0.7988
45.539	0.8004
45.6441	0.8021
45.7466	0.8038
45.8535	0.8054
45.9535	0.8071
46.0483	0.8085
46.1506	0.8102
46.2526	0.8119
46.3555	0.8135
46.458	0.8152
46.5618	0.8167
46.6696	0.8185
46.7725	0.8202
46.8793	0.8219
46.9917	0.8235
47.0984	0.8252
47.2042	0.8269
47.3087	0.8288
47.4175	0.8304
47.5246	0.8321
47.6358	0.834
47.7428	0.8356
47.8495	0.8373
47.9518	0.8388
48.0485	0.8404
48.1548	0.8421
48.2574	0.8438
48.358	0.8454
48.4547	0.8469
48.5551	0.8485
48.6575	0.8502
48.7646	0.8519
48.87	0.8535
48.9718	0.8552
49.0739	0.8569
49.1805	0.8585
49.2846	0.8602
49.39	0.8619
49.496	0.8635
49.6038	0.8652
49.7083	0.8669
49.8147	0.8688
49.9255	0.8704
50.0413	0.8723
50.1491	0.874
50.2549	0.8756
50.3537	0.8773
50.4585	0.879
50.5552	0.8804
50.6579	0.8821
50.7601	0.8838
50.8626	0.8854
50.9605	0.8869
51.0625	0.8885
51.1708	0.8902
51.2734	0.8919
51.3767	0.8935
51.4831	0.8952
51.5842	0.8969
51.6812	0.8985
51.787	0.9002
51.8939	0.9019
52.0033	0.9035
52.1129	0.9054
52.2225	0.9071
52.3313	0.9088
52.4423	0.9106
52.5505	0.9123
52.6534	0.914
52.7575	0.9156
52.856	0.9171
52.9567	0.9187
53.0621	0.9204
53.1667	0.9221
53.2693	0.9238
53.3706	0.9254
53.4679	0.9271
53.5708	0.9285
53.6745	0.9302
53.7774	0.9319
53.881	0.9335
53.9839	0.9352
54.0827	0.9369
54.1849	0.9385
54.2902	0.94
54.3997	0.9419
54.5088	0.9435
54.6193	0.9454
54.7278	0.9471
54.8406	0.949
54.9456	0.9506
55.0554	0.9523
55.162	0.954
55.2606	0.9556
55.3623	0.9573
55.4618	0.9588
55.5616	0.9604
55.6653	0.9621
55.7665	0.9638
55.8632	0.9652
55.9613	0.9669
56.0631	0.9685
56.1675	0.9702
56.2696	0.9719
56.3754	0.9735
56.4805	0.9752
56.5805	0.9769
56.681	0.9783
56.7875	0.9802
56.8967	0.9819
57.0109	0.9838
57.1211	0.9854
57.2292	0.9871
57.3339	0.989
57.4407	0.9906
57.5493	0.9923
57.6525	0.994
57.7467	0.9956
57.8419	0.9971
57.9458	0.9988
58.0484	1.0006
58.1508	1.0021
58.2437	1.0037
58.337	1.0052
58.4291	1.0069
58.5163	1.0085
58.3799	1.0102
58.317	1.0119
58.419	1.0135
58.5226	1.0152
58.6231	1.0167
58.7276	1.0183
58.8342	1.02
58.9454	1.0219
59.0549	1.0235
59.1648	1.0252
59.2699	1.0269
59.3763	1.0288
59.4911	1.0304
59.6064	1.0323
59.7157	1.034
59.817	1.0356
59.9166	1.0371
60.0245	1.039
60.1302	1.0406
60.2308	1.0421
60.3322	1.0438
60.4304	1.0452
60.529	1.0469
60.6292	1.0485
60.7319	1.0502
60.8394	1.0519
60.9468	1.0535
61.0505	1.0552
61.1546	1.0569
61.2563	1.0585
61.3664	1.0602
61.4788	1.0619
61.5908	1.0638
61.7015	1.0654
61.8156	1.0673
61.9275	1.069
62.0341	1.0706
62.1364	1.0723
62.2397	1.074
62.3374	1.0756
62.4387	1.0771
62.5447	1.079
62.6528	1.0806
62.753	1.0821
62.8493	1.0838
62.946	1.0852
63.0483	1.0869
63.146	1.0885
63.2485	1.0902
63.3506	1.0919
63.4556	1.0933
63.5578	1.095
63.6637	1.0967
63.7677	1.0983
63.8733	1.1002
63.9881	1.1019
64.0965	1.1038
64.2049	1.1054
64.3146	1.1073
64.4203	1.109
64.5321	1.1106
64.6336	1.1123
64.734	1.114
64.8335	1.1156
64.9339	1.1173
65.0365	1.119
65.1355	1.1204
65.2367	1.1221
65.3347	1.1237
65.431	1.1252
65.5269	1.1269
65.6304	1.1285
65.7328	1.1302
65.8366	1.1319
65.9391	1.1335
66.0396	1.135
66.1422	1.1367
66.2481	1.1385
66.3571	1.1402
66.4646	1.1419
66.579	1.1438
66.682	1.1454
66.7924	1.1473
66.9011	1.149
67.0134	1.1506
67.1176	1.1523
67.2163	1.154
67.3191	1.1556
67.4183	1.1573
67.5166	1.1588
67.618	1.1604
67.7166	1.1621
67.8163	1.1638
67.9138	1.1652
68.0115	1.1669
68.112	1.1685
68.2159	1.1702
68.3177	1.1719
68.4186	1.1733
68.5206	1.175
68.6213	1.1767
68.7263	1.1783
68.8367	1.1802
68.9477	1.1821
69.0578	1.1838
69.1644	1.1854
69.272	1.1873
69.381	1.189
69.4889	1.1906
69.5888	1.1923
69.6892	1.194
69.7895	1.1956
69.8924	1.1973
69.9901	1.199
70.0937	1.2006
70.1927	1.2021
70.2888	1.2038
70.386	1.2052
70.4838	1.2069
70.5807	1.2085
70.6815	1.2102
70.7794	1.2117
70.8791	1.2133
70.9799	1.215
71.0861	1.2167
71.191	1.2185
71.298	1.2202
71.4067	1.2219
71.5108	1.2238
71.6173	1.2254
71.7173	1.2271
71.8255	1.229
71.9284	1.2306
72.032	1.2323
72.1252	1.234
72.2196	1.2354
72.3121	1.2371
72.4043	1.239
72.4888	1.2406
72.5578	1.2421
72.5944	1.2438
72.6376	1.2452
72.7121	1.2469
72.7982	1.2485
72.8921	1.2502
72.9869	1.2519
73.0887	1.2535
73.1888	1.255
73.2901	1.2567
73.3919	1.2585
73.4975	1.2602
73.6033	1.2619
73.714	1.2638
73.8218	1.2654
73.9262	1.2671
74.0322	1.269
74.1434	1.2706
74.2471	1.2723
74.3523	1.274
74.4504	1.2756
74.5483	1.2773
74.6486	1.279
74.7493	1.2804
74.8473	1.2821
74.9487	1.2838
75.0489	1.2854
75.1458	1.2871
75.2469	1.2885
75.3426	1.2902
75.441	1.2919
75.535	1.2933
75.6394	1.295
75.743	1.2967
75.8451	1.2985
75.953	1.3002
76.0619	1.3019
76.1666	1.3038
76.271	1.3054
76.3796	1.3071
76.4942	1.309
76.6031	1.3106
76.7042	1.3123
76.8013	1.314
76.897	1.3156
76.9934	1.3171
77.0949	1.3188
77.1965	1.3204
77.2966	1.3221
77.3953	1.3238
77.4947	1.3254
77.5892	1.3269
77.6831	1.3285
77.7805	1.3302
77.8772	1.3317
77.9742	1.3333
78.0781	1.335
78.1818	1.3369
78.2884	1.3385
78.396	1.3402
78.5012	1.3419
78.6089	1.3438
78.7138	1.3454
78.8179	1.3471
78.9285	1.349
79.034	1.3506
79.1353	1.3523
79.2298	1.354
79.3254	1.3556
79.4318	1.3573
79.5311	1.359
79.6319	1.3606
79.7265	1.3621
79.8259	1.3638
79.9216	1.3654
80.0207	1.3671
80.1184	1.3687
80.2134	1.3702
80.3078	1.3719
80.4034	1.3735
80.5008	1.375
80.6024	1.3767
80.7076	1.3785
80.8121	1.3802
80.9141	1.3819
81.0163	1.3835
81.1187	1.3854
81.2268	1.3871
81.3362	1.389
81.4432	1.3906
81.5372	1.3923
81.6328	1.394
81.7256	1.3954
81.8266	1.3973
81.9265	1.399
82.0251	1.4006
82.1172	1.4021
82.2114	1.4038
82.304	1.4054
82.4012	1.4071
82.4971	1.4088
82.591	1.4102
82.6783	1.4119
82.7688	1.4133
82.8653	1.415
82.9652	1.4167
83.0672	1.4185
83.1676	1.4202
83.2577	1.4219
83.3535	1.4235
83.4576	1.4254
83.5588	1.4271
83.6603	1.429
83.7566	1.4306
83.8485	1.4323
83.934	1.434
84.0208	1.4354
84.1088	1.4371
84.2011	1.4388
84.2918	1.4404
84.3806	1.4421
84.4683	1.4438
84.56	1.4452
84.6495	1.4469
84.7393	1.4485
84.8287	1.4502
84.9219	1.4517
85.0162	1.4533
85.1128	1.455
85.2156	1.4569
85.3181	1.4585
85.4242	1.4604
85.5291	1.4621
85.631	1.4638
85.7294	1.4654
85.8347	1.4673
85.9365	1.469
86.0348	1.4706
86.1297	1.4723
86.2244	1.474
86.3148	1.4754
86.413	1.4771
86.5162	1.479
86.6127	1.4806
86.7095	1.4823
86.8018	1.4838
86.8937	1.4854
86.9925	1.4871
87.0883	1.4888
87.1806	1.4902
87.2666	1.4919
87.357	1.4933
87.455	1.495
87.5553	1.4969
87.6564	1.4985
87.7552	1.5002
87.8608	1.5021
87.9607	1.5038
88.0611	1.5054
88.1615	1.5071
88.2637	1.509
88.3632	1.5106
88.4585	1.5123
88.5525	1.514
88.647	1.5156
88.7469	1.5173
88.8409	1.519
88.9361	1.5206
89.0259	1.5221
89.1156	1.5238
89.2089	1.5254
89.3032	1.5271
89.3969	1.5288
89.487	1.5302
89.5769	1.5319
89.6651	1.5335
89.7548	1.535
89.8497	1.5367
89.9452	1.5385
90.0444	1.5402
90.1385	1.5419
90.2346	1.5435
90.3325	1.5454
90.4328	1.5471
90.5323	1.549
90.6259	1.5506
90.7145	1.5523
90.799	1.554
90.8825	1.5554
90.9698	1.5571
91.0601	1.559
91.1476	1.5606
91.2256	1.5621
91.3077	1.5638
91.3878	1.5652
91.4701	1.5669
91.5469	1.5685
91.622	1.5702
91.6973	1.5719
91.7709	1.5735
91.8461	1.575
91.9249	1.5769
92.0065	1.5785
92.0856	1.5802
92.1616	1.5819
92.2402	1.5838
92.316	1.5854
92.4019	1.5873
92.4824	1.589
92.561	1.5906
92.6289	1.5923
92.6977	1.5938
92.7707	1.5954
92.8444	1.5973
92.9192	1.599
92.9911	1.6004
93.0595	1.6021
93.1287	1.6037
93.2052	1.6054
93.2775	1.6071
93.352	1.6088
93.4304	1.6102
93.5075	1.6119
93.5877	1.6135
93.6671	1.6152
93.7513	1.6169
93.8378	1.6185
93.9201	1.6202
94.0021	1.6219
94.0917	1.6235
94.1855	1.6254
94.2763	1.6271
94.3696	1.6287
94.4567	1.6304
94.5454	1.6321
94.6337	1.6338
94.7246	1.6356
94.8124	1.6371
94.9021	1.6388
94.9837	1.6404
95.0641	1.6419
95.1469	1.6435
95.2367	1.6452
95.3252	1.6469
95.4148	1.6485
95.5022	1.6502
95.593	1.6519
95.6832	1.6533
95.774	1.6552
95.8726	1.6569
95.9644	1.6585
96.0558	1.6602
96.1448	1.6619
96.2393	1.6635
96.3377	1.6654
96.4368	1.6671
96.5335	1.669
96.629	1.6706
96.7155	1.6723
96.8001	1.6738
96.8954	1.6754
96.9853	1.6771
97.0713	1.6788
97.1559	1.6804
97.2396	1.6819
97.3315	1.6835
97.4195	1.6852
97.5094	1.6869
97.6001	1.6885
97.6906	1.6902
97.7786	1.6919
97.8668	1.6935
97.9586	1.6952
98.0527	1.6969
98.1453	1.6985
98.2327	1.7002
98.3256	1.7019
98.4189	1.7038
98.5214	1.7054
98.6183	1.7073
98.71	1.709
98.8005	1.7106
98.8873	1.7123
98.968	1.7138
99.0571	1.7154
99.1465	1.7171
99.2358	1.7188
99.3145	1.7204
99.4018	1.7221
99.4926	1.7237
99.5807	1.7254
99.6693	1.7271
99.7543	1.7288
99.8383	1.7304
99.9195	1.7319
99.999	1.7335
100.0839	1.7352
100.1624	1.7369
100.2469	1.7387
100.3312	1.7404
100.4159	1.7421
100.4954	1.7438
100.576	1.7456
100.6547	1.7473
100.7333	1.749
100.8067	1.7504
100.8775	1.7521
100.9503	1.754
101.0127	1.7556
101.0558	1.7573
100.795	1.7588
100.7863	1.7604
100.8547	1.7619
100.931	1.7638
101.0098	1.7652
101.0919	1.7669
101.1752	1.7685
101.2548	1.7702
101.3323	1.7719
101.417	1.7735
101.5027	1.7752
101.5932	1.7769
101.6846	1.7788
101.7769	1.7804
101.8678	1.7821
101.9513	1.784
102.0399	1.7856
102.1278	1.7873
102.2099	1.789
102.2932	1.7906
102.373	1.7921
102.4543	1.7938
102.536	1.7954
102.6198	1.7971
102.6921	1.7985
102.7695	1.8002
102.8493	1.8019
102.933	1.8035
103.0101	1.8052
103.0908	1.8069
103.168	1.8085
103.242	1.8102
103.3191	1.8117
103.4001	1.8135
103.4825	1.8152
103.5696	1.8171
103.655	1.8188
103.7361	1.8204
103.8207	1.8223
103.8997	1.824
103.9806	1.8256
104.0641	1.8273
104.1337	1.8288
104.2114	1.8304
104.2886	1.8321
104.3741	1.8338
104.4576	1.8354
104.5321	1.8371
104.6083	1.8385
104.6879	1.8402
104.7661	1.8419
104.8539	1.8435
104.9353	1.8452
105.0175	1.8469
105.0974	1.8485
105.1783	1.8502
105.2598	1.8519
105.3445	1.8535
105.4294	1.8552
105.5174	1.8569
105.6038	1.8585
105.69	1.8604
105.7732	1.8621
105.8637	1.8638
105.9549	1.8656
106.0378	1.8673
106.1147	1.8688
106.1904	1.8704
106.2718	1.8721
106.3571	1.8737
106.436	1.8754
106.515	1.8771
106.592	1.8785
106.667	1.8802
106.7473	1.8819
106.8306	1.8835
106.9112	1.8852
106.9944	1.8869
107.0769	1.8885
107.1562	1.8902
107.2356	1.8919
107.3218	1.8935
107.4078	1.8952
107.4943	1.8971
107.5836	1.8988
107.6679	1.9006
107.7557	1.9023
107.8366	1.904
107.917	1.9056
107.9955	1.9073
108.0661	1.9088
108.1369	1.9104
108.2149	1.9121
108.295	1.9138
108.3659	1.9154
108.4342	1.9171
108.5009	1.9185
108.5745	1.9202
108.645	1.9219
108.7147	1.9235
108.7896	1.9252
108.8618	1.9269
108.9312	1.9285
109.0003	1.9302
109.0706	1.9319
109.1434	1.9335
109.217	1.9354
109.2909	1.9371
109.3656	1.939
109.4302	1.9406
109.4916	1.9423
109.5516	1.944
109.6018	1.9456
109.6422	1.9473
109.6809	1.949
109.7117	1.9504
109.7362	1.9521
109.7608	1.9538
109.7779	1.9552
109.7895	1.9569
109.7952	1.9583
109.8019	1.96
109.8119	1.9619
109.8208	1.9635
109.8256	1.9652
109.823	1.9669
109.8208	1.9685
109.8221	1.9702
109.8257	1.9719
109.8339	1.9735
109.8335	1.9754
109.8348	1.9771
109.8281	1.9788
109.8135	1.9806
109.7861	1.9823
109.739	1.984
109.5995	1.9856
109.3163	1.9873
109.2257	1.989
109.1952	1.9904
109.1913	1.9921
109.1982	1.9935
109.2218	1.9952
109.2471	1.9969
109.2805	1.9985
109.3273	2.0002
109.3757	2.0019
109.4246	2.0035
109.4757	2.0052
109.528	2.0069
109.5786	2.0085
109.6322	2.01
109.6893	2.0119
109.7483	2.0135
109.8151	2.0154
109.8861	2.0171
109.9484	2.0188
110.0126	2.0206
110.0823	2.0223
110.1448	2.024
110.2049	2.0256
110.2623	2.0273
110.3204	2.029
110.3828	2.0306
110.4448	2.0321
110.5066	2.0338
110.5651	2.0354
110.6248	2.0371
110.6816	2.0385
110.743	2.0402
110.8045	2.0419
110.8687	2.0435
110.9305	2.045
110.9916	2.0467
111.0581	2.0483
111.1229	2.05
111.1931	2.0519
111.2637	2.0535
111.3332	2.0554
111.4039	2.0571
111.4738	2.059
111.5403	2.0606
111.6096	2.0623
111.6726	2.064
111.7363	2.0656
111.7958	2.0673
111.8557	2.069
111.918	2.0706
111.9822	2.0723
112.0432	2.0738
112.1004	2.0754
112.1531	2.0769
112.2077	2.0783
112.2696	2.08
112.3373	2.0819
112.3979	2.0835
112.4625	2.085
112.5251	2.0867
112.5884	2.0885
112.6544	2.0902
112.7163	2.0919
112.7847	2.0935
112.8562	2.0954
112.9247	2.0971
112.9927	2.0988
113.0579	2.1006
113.1228	2.1023
113.1905	2.1042
113.2567	2.1058
113.3157	2.1073
113.3696	2.109
113.4284	2.1106
113.487	2.1121
113.5437	2.1138
113.6014	2.1154
113.6507	2.1169
113.7077	2.1185
113.7632	2.1202
113.825	2.1219
113.8835	2.1235
113.9426	2.125
114.0013	2.1267
114.0622	2.1285
114.1226	2.1302
114.1818	2.1319
114.2432	2.1335
114.3086	2.1352
114.3671	2.1371
114.4286	2.1388
114.493	2.1406
114.5631	2.1423
114.6262	2.1442
114.6804	2.1458
114.7306	2.1473
114.7808	2.149
114.8317	2.1506
114.8832	2.1523
114.9376	2.1537
114.989	2.1554
115.0397	2.1571
115.0871	2.1585
115.1336	2.1602
115.1832	2.1617
115.2357	2.1633
115.2913	2.165
115.3436	2.1667
115.4002	2.1683
115.4552	2.17
115.5156	2.1719
115.5756	2.1735
115.6367	2.1754
115.6954	2.1771
115.7519	2.1788
115.8131	2.1806
115.8754	2.1823
115.9319	2.1842
115.9833	2.1858
116.0305	2.1873
116.0792	2.189
116.1339	2.1906
116.1868	2.1923
116.2364	2.194
116.2875	2.1954
116.3385	2.1971
116.3825	2.1985
116.4311	2.2002
116.4786	2.2019
116.5268	2.2035
116.577	2.205
116.6291	2.2067
116.6846	2.2083
116.7347	2.21
116.7918	2.2119
116.8505	2.2135
116.9055	2.2152
116.9608	2.2171
117.0126	2.2188
117.076	2.2206
117.1359	2.2223
117.1863	2.224
117.2361	2.2256
117.2804	2.2273
117.3218	2.229
117.3697	2.2306
117.4241	2.2323
117.469	2.234
117.5135	2.2354
117.5572	2.2371
117.6027	2.2388
117.6481	2.2402
117.689	2.2419
117.7325	2.2433
117.7788	2.245
117.8232	2.2467
117.8738	2.2483
117.9236	2.25
117.9768	2.2519
118.025	2.2535
118.0695	2.2552
118.119	2.2569
118.1748	2.2588
118.23	2.2606
118.2834	2.2623
118.3285	2.264
118.3741	2.2656
118.4162	2.2673
118.4537	2.2688
118.4973	2.2704
118.5409	2.2721
118.5869	2.274
118.6263	2.2754
118.6661	2.2771
118.7059	2.2788
118.7445	2.2802
118.7831	2.2819
118.8192	2.2833
118.8591	2.285
118.8993	2.2867
118.9416	2.2883
118.9861	2.29
119.0395	2.2919
119.0861	2.2935
119.1327	2.2952
119.1804	2.2971
119.2219	2.2988
119.2673	2.3004
119.3184	2.3023
119.3617	2.304
119.3996	2.3056
119.4358	2.3073
119.471	2.309
119.5098	2.3106
119.5538	2.3123
119.5934	2.314
119.6289	2.3156
119.6591	2.3171
119.6979	2.3188
119.731	2.3204
119.7677	2.3221
119.7962	2.3235
119.8236	2.3252
119.853	2.3267
119.8908	2.3283
119.9337	2.3302
119.9723	2.3319
120.012	2.3335
120.0508	2.3354
120.087	2.3371
120.1227	2.3388
120.1606	2.3404
120.1974	2.3423
120.2346	2.344
120.2631	2.3456
120.2893	2.3473
120.3204	2.349
120.3529	2.3506
120.3823	2.3523
120.4081	2.354
120.4319	2.3554
120.4553	2.3571
120.4792	2.3588
120.5087	2.3604
120.5294	2.3621
120.5524	2.3635
120.5747	2.3652
120.5946	2.3669
120.6152	2.3683
120.6366	2.37
120.6656	2.3719
120.6917	2.3735
120.7143	2.3752
120.7394	2.3769
120.7649	2.3788
120.7938	2.3804
120.8198	2.3823
120.8387	2.384
